UQID,Category,DateTimeStamp
88404,G,2022-03-29 14:33:31.708913
88405,G,2022-03-29 14:33:58.902531
88406,D,2022-03-29 14:34:12.114819
88407,C,2022-03-29 14:34:25.637547
88408,G,2022-03-29 14:35:00.364539
88409,F,2022-03-29 14:35:16.012900
88410,B,2022-03-29 14:35:19.696553
88411,B,2022-03-29 14:35:19.888322
88412,B,2022-03-29 14:36:00.632701
88413,I,2022-03-29 14:36:05.118242
88414,I,2022-03-29 14:36:19.976414
88415,C,2022-03-29 14:37:27.751626
88416,E,2022-03-29 14:38:20.169311
88417,E,2022-03-29 14:38:43.782145
88418,I,2022-03-29 14:38:45.209564
88419,G,2022-03-29 14:39:01.601545
88420,C,2022-03-29 14:39:10.961244
88421,I,2022-03-29 14:39:15.487109
88422,I,2022-03-29 14:39:38.149989
88423,D,2022-03-29 14:40:00.285816
88424,F,2022-03-29 14:40:06.412155
88425,A,2022-03-29 14:40:10.887677
88426,F,2022-03-29 14:40:42.662561
88427,A,2022-03-29 14:41:01.112088
88428,D,2022-03-29 14:41:46.594933
88429,J,2022-03-29 14:42:03.506953
88430,I,2022-03-29 14:42:05.849347
88431,F,2022-03-29 14:42:23.349288
88432,F,2022-03-29 14:42:26.125863
88433,G,2022-03-29 14:42:43.419725
88434,I,2022-03-29 14:43:02.906293
88435,A,2022-03-29 14:43:10.187893
88436,G,2022-03-29 14:43:12.380634
88437,B,2022-03-29 14:43:17.144852
88438,G,2022-03-29 14:43:26.990374
88439,A,2022-03-29 14:43:38.091650
88440,J,2022-03-29 14:44:16.337467
88441,A,2022-03-29 14:44:39.608316
88442,D,2022-03-29 14:44:46.550943
88443,B,2022-03-29 14:44:47.487401
88444,I,2022-03-29 14:45:37.609728
88445,B,2022-03-29 14:45:48.172141
88446,E,2022-03-29 14:45:55.593486
88447,A,2022-03-29 14:46:05.215832
88448,H,2022-03-29 14:46:11.583030
88449,I,2022-03-29 14:46:35.879881
88450,E,2022-03-29 14:46:51.112454
88451,A,2022-03-29 14:46:52.664962
88452,B,2022-03-29 14:47:19.989679
88453,A,2022-03-29 14:47:44.377941
88454,B,2022-03-29 14:47:51.602029
88455,A,2022-03-29 14:48:07.709863
88456,J,2022-03-29 14:48:32.029488
88457,G,2022-03-29 14:48:35.478757
88458,H,2022-03-29 14:48:57.710098
88459,E,2022-03-29 14:49:01.246181
88460,D,2022-03-29 14:49:49.336984
88461,J,2022-03-29 14:49:53.356428
88462,F,2022-03-29 14:49:57.038955
88463,H,2022-03-29 14:50:00.745561
88464,A,2022-03-29 14:50:11.910685
88465,D,2022-03-29 14:51:13.509887
88466,G,2022-03-29 14:51:29.544649
88467,F,2022-03-29 14:51:41.298630
88468,E,2022-03-29 14:51:49.096949
88469,D,2022-03-29 14:51:50.146162
88470,B,2022-03-29 14:51:51.430967
88471,C,2022-03-29 14:52:15.760511
88472,B,2022-03-29 14:52:17.544873
88473,D,2022-03-29 14:52:38.364919
88474,E,2022-03-29 14:53:09.623571
88475,G,2022-03-29 14:53:24.510587
88476,I,2022-03-29 14:53:42.818029
88477,D,2022-03-29 14:54:49.170378
88478,G,2022-03-29 14:54:58.215828
88479,I,2022-03-29 14:55:45.707607
88480,B,2022-03-29 14:56:00.821932
88481,E,2022-03-29 14:56:06.495435
88482,E,2022-03-29 14:56:44.253469
88483,D,2022-03-29 14:57:05.759049
88484,H,2022-03-29 14:57:11.036323
88485,I,2022-03-29 14:57:47.381534
88486,B,2022-03-29 14:58:00.891222
88487,C,2022-03-29 14:58:14.154588
88488,J,2022-03-29 14:58:38.818468
88489,J,2022-03-29 14:59:34.272433
88490,G,2022-03-29 14:59:49.516810
88491,B,2022-03-29 15:00:02.780840
88492,E,2022-03-29 15:00:19.255706
88493,A,2022-03-29 15:00:24.952071
88494,A,2022-03-29 15:00:44.567687
88495,H,2022-03-29 15:01:03.995719
88496,C,2022-03-29 15:01:06.434974
88497,E,2022-03-29 15:01:11.583588
88498,B,2022-03-29 15:01:32.808796
88499,G,2022-03-29 15:01:39.089378
88500,H,2022-03-29 15:01:40.118627
88501,H,2022-03-29 15:01:58.786528
88502,C,2022-03-29 15:02:05.587901
88503,G,2022-03-29 15:02:09.764515
88504,F,2022-03-29 15:02:44.857505
88505,I,2022-03-29 15:03:23.004035
88506,I,2022-03-29 15:03:28.324815
88507,H,2022-03-29 15:03:29.156865
88508,I,2022-03-29 15:03:50.945073
88509,E,2022-03-29 15:04:17.589563
88510,J,2022-03-29 15:04:28.809411
88511,C,2022-03-29 15:04:40.566825
88512,B,2022-03-29 15:04:49.599753
88513,H,2022-03-29 15:05:12.633303
88514,J,2022-03-29 15:05:23.963917
88515,G,2022-03-29 15:05:31.456501
88516,E,2022-03-29 15:05:32.247860
88517,F,2022-03-29 15:05:36.090693
88518,E,2022-03-29 15:05:45.865101
88519,J,2022-03-29 15:05:46.914814
88520,E,2022-03-29 15:05:47.178043
88521,A,2022-03-29 15:05:48.437169
88522,B,2022-03-29 15:06:17.820174
88523,D,2022-03-29 15:06:25.751347
88524,E,2022-03-29 15:06:43.557587
88525,G,2022-03-29 15:06:44.980485
88526,B,2022-03-29 15:06:57.966620
88527,H,2022-03-29 15:07:00.026672
88528,A,2022-03-29 15:07:08.678186
88529,G,2022-03-29 15:07:24.139133
88530,D,2022-03-29 15:08:00.934569
88531,C,2022-03-29 15:08:14.142955
88532,J,2022-03-29 15:08:22.700967
88533,D,2022-03-29 15:08:33.411967
88534,C,2022-03-29 15:08:55.734330
88535,G,2022-03-29 15:09:03.521963
88536,E,2022-03-29 15:09:15.295348
88537,A,2022-03-29 15:09:26.998169
88538,I,2022-03-29 15:09:38.507406
88539,E,2022-03-29 15:10:02.476030
88540,A,2022-03-29 15:10:06.101134
88541,H,2022-03-29 15:10:08.233611
88542,J,2022-03-29 15:10:56.489287
88543,G,2022-03-29 15:10:58.521185
88544,B,2022-03-29 15:11:02.762448
88545,F,2022-03-29 15:11:54.279778
88546,D,2022-03-29 15:11:59.755646
88547,J,2022-03-29 15:12:36.355295
88548,F,2022-03-29 15:12:36.506377
88549,H,2022-03-29 15:12:56.190539
88550,C,2022-03-29 15:12:57.938630
88551,D,2022-03-29 15:13:48.268856
88552,H,2022-03-29 15:14:00.608538
88553,E,2022-03-29 15:14:04.646259
88554,F,2022-03-29 15:14:11.069992
88555,J,2022-03-29 15:14:16.455432
88556,F,2022-03-29 15:15:17.546111
88557,D,2022-03-29 15:15:17.872765
88558,G,2022-03-29 15:15:49.365516
88559,E,2022-03-29 15:15:54.556889
88560,F,2022-03-29 15:15:58.902727
88561,E,2022-03-29 15:16:03.648867
88562,G,2022-03-29 15:16:05.602461
88563,B,2022-03-29 15:16:07.804352
88564,C,2022-03-29 15:16:31.421680
88565,B,2022-03-29 15:17:04.660356
88566,C,2022-03-29 15:17:19.669931
88567,E,2022-03-29 15:17:23.952682
88568,G,2022-03-29 15:17:37.492716
88569,C,2022-03-29 15:17:57.273444
88570,B,2022-03-29 15:18:28.125916
88571,I,2022-03-29 15:18:48.765541
88572,E,2022-03-29 15:19:11.526426
88573,I,2022-03-29 15:19:17.006262
88574,E,2022-03-29 15:19:31.892001
88575,E,2022-03-29 15:19:43.888970
88576,G,2022-03-29 15:19:44.113330
88577,D,2022-03-29 15:20:08.526227
88578,H,2022-03-29 15:20:28.638089
88579,A,2022-03-29 15:20:29.662820
88580,H,2022-03-29 15:20:34.694211
88581,C,2022-03-29 15:20:37.165825
88582,B,2022-03-29 15:21:25.294362
88583,F,2022-03-29 15:21:35.147945
88584,E,2022-03-29 15:22:11.651547
88585,G,2022-03-29 15:22:49.185996
88586,J,2022-03-29 15:22:58.070759
88587,H,2022-03-29 15:22:58.784312
88588,B,2022-03-29 15:23:54.836929
88589,A,2022-03-29 15:24:06.501696
88590,F,2022-03-29 15:24:46.127670
88591,G,2022-03-29 15:24:48.289776
88592,A,2022-03-29 15:25:14.338270
88593,H,2022-03-29 15:25:20.096427
88594,J,2022-03-29 15:25:35.346501
88595,C,2022-03-29 15:25:43.167354
88596,J,2022-03-29 15:25:55.529430
88597,C,2022-03-29 15:26:07.207303
88598,E,2022-03-29 15:26:24.511022
88599,H,2022-03-29 15:27:02.717524
88600,J,2022-03-29 15:27:03.610759
88601,C,2022-03-29 15:28:00.133454
88602,G,2022-03-29 15:28:40.397740
88603,D,2022-03-29 15:28:42.170002
88604,H,2022-03-29 15:28:45.503051
88605,D,2022-03-29 15:28:47.429195
88606,A,2022-03-29 15:28:56.770404
88607,F,2022-03-29 15:29:01.312111
88608,H,2022-03-29 15:29:04.775160
88609,F,2022-03-29 15:29:17.015425
88610,C,2022-03-29 15:29:35.805421
88611,J,2022-03-29 15:29:55.289657
88612,D,2022-03-29 15:30:13.828838
88613,E,2022-03-29 15:30:47.432326
88614,I,2022-03-29 15:30:51.100665
88615,C,2022-03-29 15:31:29.548885
88616,J,2022-03-29 15:31:46.938662
88617,H,2022-03-29 15:31:55.699624
88618,I,2022-03-29 15:32:16.926346
88619,J,2022-03-29 15:32:39.524397
88620,F,2022-03-29 15:32:56.116363
88621,I,2022-03-29 15:32:57.120304
88622,G,2022-03-29 15:33:10.988571
88623,B,2022-03-29 15:33:21.552068
88624,J,2022-03-29 15:33:38.921277
88625,E,2022-03-29 15:33:50.388487
88626,A,2022-03-29 15:34:01.897672
88627,E,2022-03-29 15:34:18.743331
88628,F,2022-03-29 15:34:20.333683
88629,B,2022-03-29 15:34:47.317570
88630,D,2022-03-29 15:35:22.005594
88631,I,2022-03-29 15:35:22.481052
88632,D,2022-03-29 15:35:22.691344
88633,C,2022-03-29 15:35:24.898329
88634,D,2022-03-29 15:35:50.742371
88635,I,2022-03-29 15:36:00.896073
88636,C,2022-03-29 15:36:05.762670
88637,C,2022-03-29 15:36:10.010543
88638,H,2022-03-29 15:36:12.823957
88639,C,2022-03-29 15:36:19.782079
88640,D,2022-03-29 15:36:52.674675
88641,G,2022-03-29 15:37:00.467542
88642,A,2022-03-29 15:37:09.542548
88643,D,2022-03-29 15:37:53.348682
88644,B,2022-03-29 15:38:19.796554
88645,H,2022-03-29 15:38:21.083393
88646,F,2022-03-29 15:38:22.231154
88647,B,2022-03-29 15:38:24.155556
88648,D,2022-03-29 15:38:30.830180
88649,H,2022-03-29 15:39:10.266718
88650,C,2022-03-29 15:39:13.305139
88651,B,2022-03-29 15:39:27.489004
88652,J,2022-03-29 15:39:44.423722
88653,I,2022-03-29 15:39:55.245790
88654,I,2022-03-29 15:40:17.215220
88655,G,2022-03-29 15:40:35.122007
88656,F,2022-03-29 15:41:16.240331
88657,I,2022-03-29 15:41:32.959947
88658,I,2022-03-29 15:41:34.149365
88659,G,2022-03-29 15:41:39.153853
88660,C,2022-03-29 15:41:40.972427
88661,D,2022-03-29 15:41:41.251302
88662,B,2022-03-29 15:41:41.710092
88663,H,2022-03-29 15:41:51.038745
88664,E,2022-03-29 15:41:53.410778
88665,E,2022-03-29 15:42:16.854709
88666,E,2022-03-29 15:42:42.056249
88667,A,2022-03-29 15:42:51.970107
88668,C,2022-03-29 15:43:10.469632
88669,E,2022-03-29 15:43:43.790258
88670,I,2022-03-29 15:43:55.714083
88671,B,2022-03-29 15:44:08.931494
88672,H,2022-03-29 15:44:17.314282
88673,F,2022-03-29 15:45:00.993407
88674,D,2022-03-29 15:45:01.286204
88675,D,2022-03-29 15:45:29.650106
88676,H,2022-03-29 15:46:04.202061
88677,J,2022-03-29 15:46:32.393719
88678,G,2022-03-29 15:47:04.877285
88679,G,2022-03-29 15:47:35.928868
88680,A,2022-03-29 15:48:29.440676
88681,E,2022-03-29 15:49:12.179415
88682,F,2022-03-29 15:49:13.439406
88683,E,2022-03-29 15:49:24.618138
88684,B,2022-03-29 15:49:33.892797
88685,H,2022-03-29 15:49:57.493732
88686,E,2022-03-29 15:50:35.149046
88687,G,2022-03-29 15:50:40.866089
88688,D,2022-03-29 15:51:10.642812
88689,F,2022-03-29 15:52:01.702842
88690,B,2022-03-29 15:52:28.692075
88691,D,2022-03-29 15:52:54.227594
88692,D,2022-03-29 15:52:58.246531
88693,A,2022-03-29 15:53:04.704977
88694,J,2022-03-29 15:54:07.932321
88695,G,2022-03-29 15:54:20.766332
88696,C,2022-03-29 15:54:51.298468
88697,J,2022-03-29 15:55:09.627089
88698,C,2022-03-29 15:55:54.986674
88699,J,2022-03-29 15:56:13.425219
88700,E,2022-03-29 15:56:14.327510
88701,I,2022-03-29 15:56:14.389579
88702,I,2022-03-29 15:56:18.700244
88703,E,2022-03-29 15:56:41.468680
88704,H,2022-03-29 15:56:46.821338
88705,F,2022-03-29 15:56:52.132899
88706,I,2022-03-29 15:56:59.351149
88707,E,2022-03-29 15:57:34.574492
88708,A,2022-03-29 15:57:36.730550
88709,C,2022-03-29 15:57:45.394376
88710,E,2022-03-29 15:58:20.157603
88711,C,2022-03-29 15:58:27.113266
88712,E,2022-03-29 15:58:28.863259
88713,A,2022-03-29 15:58:38.791090
88714,A,2022-03-29 15:59:38.543567
88715,E,2022-03-29 15:59:51.266316
88716,C,2022-03-29 15:59:57.056432
88717,C,2022-03-29 16:00:10.700401
88718,F,2022-03-29 16:00:12.479680
88719,G,2022-03-29 16:00:15.673538
88720,I,2022-03-29 16:00:17.984711
88721,E,2022-03-29 16:00:27.748661
88722,A,2022-03-29 16:00:57.212315
88723,I,2022-03-29 16:01:34.724450
88724,B,2022-03-29 16:01:47.573613
88725,B,2022-03-29 16:02:17.389907
88726,H,2022-03-29 16:02:18.677786
88727,J,2022-03-29 16:02:53.185392
88728,J,2022-03-29 16:03:12.373197
88729,B,2022-03-29 16:03:30.910611
88730,F,2022-03-29 16:03:38.302585
88731,F,2022-03-29 16:03:50.084112
88732,H,2022-03-29 16:04:11.567847
88733,H,2022-03-29 16:04:12.272744
88734,B,2022-03-29 16:04:19.730708
88735,C,2022-03-29 16:04:29.440718
88736,I,2022-03-29 16:04:47.273491
88737,G,2022-03-29 16:06:18.621474
88738,H,2022-03-29 16:06:25.903832
88739,G,2022-03-29 16:06:34.212482
88740,A,2022-03-29 16:07:13.682913
88741,E,2022-03-29 16:07:31.235082
88742,C,2022-03-29 16:07:57.418123
88743,I,2022-03-29 16:08:07.729928
88744,A,2022-03-29 16:08:34.310996
88745,B,2022-03-29 16:08:59.810518
88746,E,2022-03-29 16:09:03.286493
88747,G,2022-03-29 16:09:07.591922
88748,C,2022-03-29 16:09:27.893151
88749,H,2022-03-29 16:09:58.509833
88750,H,2022-03-29 16:10:04.982927
88751,C,2022-03-29 16:10:09.034738
88752,D,2022-03-29 16:10:12.404944
88753,J,2022-03-29 16:10:32.618885
88754,A,2022-03-29 16:10:52.446934
88755,D,2022-03-29 16:11:11.790067
88756,G,2022-03-29 16:11:13.421498
88757,D,2022-03-29 16:11:15.221396
88758,E,2022-03-29 16:12:52.029598
88759,A,2022-03-29 16:12:56.668004
88760,B,2022-03-29 16:13:47.332827
88761,B,2022-03-29 16:13:56.449129
88762,E,2022-03-29 16:13:57.321714
88763,A,2022-03-29 16:14:04.107140
88764,A,2022-03-29 16:14:37.342357
88765,D,2022-03-29 16:15:11.868296
88766,D,2022-03-29 16:15:14.149955
88767,E,2022-03-29 16:15:47.636733
88768,G,2022-03-29 16:15:49.708481
88769,J,2022-03-29 16:16:05.666425
88770,H,2022-03-29 16:16:20.376329
88771,H,2022-03-29 16:16:22.678714
88772,J,2022-03-29 16:16:25.628997
88773,A,2022-03-29 16:16:31.598144
88774,E,2022-03-29 16:16:49.742114
88775,J,2022-03-29 16:16:53.292054
88776,D,2022-03-29 16:17:27.686526
88777,F,2022-03-29 16:17:53.382303
88778,C,2022-03-29 16:18:19.224985
88779,C,2022-03-29 16:18:47.638901
88780,H,2022-03-29 16:19:19.586721
88781,D,2022-03-29 16:19:20.127748
88782,A,2022-03-29 16:19:47.296912
88783,H,2022-03-29 16:19:48.382885
88784,J,2022-03-29 16:21:46.699943
88785,F,2022-03-29 16:21:51.676272
88786,I,2022-03-29 16:21:58.019401
88787,J,2022-03-29 16:22:08.843818
88788,D,2022-03-29 16:22:37.876586
88789,J,2022-03-29 16:22:39.200231
88790,D,2022-03-29 16:22:39.554650
88791,E,2022-03-29 16:22:45.573572
88792,D,2022-03-29 16:22:57.341296
88793,B,2022-03-29 16:23:06.732855
88794,H,2022-03-29 16:23:14.074511
88795,A,2022-03-29 16:24:09.328303
88796,A,2022-03-29 16:24:36.062226
88797,C,2022-03-29 16:24:44.889576
88798,G,2022-03-29 16:25:03.523629
88799,I,2022-03-29 16:25:33.280146
88800,G,2022-03-29 16:25:54.659121
88801,C,2022-03-29 16:25:57.967670
88802,H,2022-03-29 16:26:00.137063
88803,E,2022-03-29 16:26:13.559738
88804,D,2022-03-29 16:26:21.955106
88805,C,2022-03-29 16:26:29.085849
88806,B,2022-03-29 16:27:29.511295
88807,E,2022-03-29 16:28:27.388604
88808,F,2022-03-29 16:28:50.936952
88809,C,2022-03-29 16:28:58.374126
88810,C,2022-03-29 16:28:59.058693
88811,D,2022-03-29 16:29:00.304461
88812,A,2022-03-29 16:29:02.302008
88813,F,2022-03-29 16:29:04.039980
88814,B,2022-03-29 16:29:11.346197
88815,J,2022-03-29 16:29:15.201812
88816,H,2022-03-29 16:29:46.660320
88817,H,2022-03-29 16:29:57.702294
88818,F,2022-03-29 16:30:07.438067
88819,A,2022-03-29 16:31:01.627021
88820,F,2022-03-29 16:31:17.794218
88821,I,2022-03-29 16:31:25.976165
88822,G,2022-03-29 16:31:30.963930
88823,A,2022-03-29 16:31:59.827699
88824,H,2022-03-29 16:32:14.008477
88825,A,2022-03-29 16:32:19.512843
88826,J,2022-03-29 16:32:24.500928
88827,H,2022-03-29 16:32:29.848815
88828,C,2022-03-29 16:32:53.909105
88829,H,2022-03-29 16:33:08.750541
88830,E,2022-03-29 16:33:44.189298
88831,G,2022-03-29 16:34:12.578166
88832,D,2022-03-29 16:34:13.668060
88833,B,2022-03-29 16:34:37.567731
88834,H,2022-03-29 16:34:50.419742
88835,A,2022-03-29 16:34:50.729889
88836,G,2022-03-29 16:34:55.562560
88837,G,2022-03-29 16:35:10.308397
88838,B,2022-03-29 16:35:43.140569
88839,F,2022-03-29 16:35:48.333418
88840,H,2022-03-29 16:35:54.699815
88841,E,2022-03-29 16:36:17.327611
88842,C,2022-03-29 16:36:27.253318
88843,A,2022-03-29 16:36:39.756878
88844,G,2022-03-29 16:36:56.956006
88845,D,2022-03-29 16:36:58.969562
88846,G,2022-03-29 16:37:16.840254
88847,B,2022-03-29 16:37:27.808991
88848,J,2022-03-29 16:37:43.130472
88849,F,2022-03-29 16:37:45.294015
88850,A,2022-03-29 16:37:53.271828
88851,E,2022-03-29 16:37:57.222183
88852,C,2022-03-29 16:38:11.183294
88853,E,2022-03-29 16:38:11.940570
88854,C,2022-03-29 16:38:23.153471
88855,H,2022-03-29 16:38:43.342630
88856,J,2022-03-29 16:38:47.078089
88857,J,2022-03-29 16:39:08.056777
88858,H,2022-03-29 16:40:04.248936
88859,H,2022-03-29 16:40:25.926997
88860,F,2022-03-29 16:40:28.760778
88861,I,2022-03-29 16:40:28.823297
88862,G,2022-03-29 16:41:22.220868
88863,G,2022-03-29 16:41:26.277404
88864,B,2022-03-29 16:42:12.869316
88865,D,2022-03-29 16:42:20.036528
88866,A,2022-03-29 16:42:29.112531
88867,E,2022-03-29 16:42:37.668023
88868,J,2022-03-29 16:43:28.142877
88869,D,2022-03-29 16:43:36.789393
88870,D,2022-03-29 16:43:39.626456
88871,B,2022-03-29 16:43:52.494074
88872,C,2022-03-29 16:43:55.856231
88873,I,2022-03-29 16:44:02.180351
88874,H,2022-03-29 16:44:35.463883
88875,B,2022-03-29 16:44:57.412099
88876,I,2022-03-29 16:45:55.080648
88877,F,2022-03-29 16:46:57.239529
88878,J,2022-03-29 16:47:01.802193
88879,F,2022-03-29 16:47:16.199069
88880,C,2022-03-29 16:47:21.678033
88881,C,2022-03-29 16:47:46.736465
88882,I,2022-03-29 16:47:57.332654
88883,A,2022-03-29 16:48:01.448383
88884,C,2022-03-29 16:48:04.371028
88885,A,2022-03-29 16:48:16.997178
88886,E,2022-03-29 16:48:40.343345
88887,F,2022-03-29 16:48:40.446775
88888,B,2022-03-29 16:48:51.831665
88889,C,2022-03-29 16:48:59.606237
88890,H,2022-03-29 16:49:53.990533
88891,C,2022-03-29 16:49:55.025366
88892,H,2022-03-29 16:50:22.105491
88893,B,2022-03-29 16:50:57.007482
88894,B,2022-03-29 16:50:59.532197
88895,J,2022-03-29 16:51:14.991003
88896,D,2022-03-29 16:51:54.364965
88897,E,2022-03-29 16:51:56.638073
88898,J,2022-03-29 16:51:59.324542
88899,F,2022-03-29 16:52:05.945143
88900,E,2022-03-29 16:52:27.449574
88901,I,2022-03-29 16:53:00.190380
88902,C,2022-03-29 16:53:48.530944
88903,A,2022-03-29 16:54:17.003166
88904,J,2022-03-29 16:54:23.084629
88905,E,2022-03-29 16:54:25.969628
88906,F,2022-03-29 16:54:31.064117
88907,E,2022-03-29 16:54:31.638746
88908,D,2022-03-29 16:54:39.865431
88909,H,2022-03-29 16:54:55.694687
88910,D,2022-03-29 16:54:56.339226
88911,H,2022-03-29 16:55:04.641283
88912,C,2022-03-29 16:55:07.198968
88913,H,2022-03-29 16:55:31.374956
88914,B,2022-03-29 16:55:53.268403
88915,A,2022-03-29 16:55:57.794083
88916,C,2022-03-29 16:55:59.826039
88917,E,2022-03-29 16:56:47.782334
88918,B,2022-03-29 16:56:47.782921
88919,F,2022-03-29 16:57:06.170043
88920,F,2022-03-29 16:57:32.544166
88921,G,2022-03-29 16:58:17.499790
88922,J,2022-03-29 16:58:22.806669
88923,B,2022-03-29 16:58:26.518586
88924,F,2022-03-29 16:58:44.726378
88925,J,2022-03-29 16:58:56.052729
88926,E,2022-03-29 16:59:03.128452
88927,C,2022-03-29 16:59:11.129675
88928,C,2022-03-29 16:59:19.570934
88929,C,2022-03-29 16:59:32.929854
88930,H,2022-03-29 16:59:47.148967
88931,I,2022-03-29 17:00:20.355139
88932,D,2022-03-29 17:00:42.740302
88933,D,2022-03-29 17:00:49.608056
88934,B,2022-03-29 17:00:57.116707
88935,B,2022-03-29 17:01:08.445659
88936,E,2022-03-29 17:01:17.907825
88937,G,2022-03-29 17:01:18.960617
88938,B,2022-03-29 17:03:14.642743
88939,G,2022-03-29 17:03:44.674352
88940,J,2022-03-29 17:04:19.763964
88941,G,2022-03-29 17:04:22.854073
88942,G,2022-03-29 17:04:34.498198
88943,E,2022-03-29 17:05:11.159317
88944,G,2022-03-29 17:05:15.435465
88945,D,2022-03-29 17:05:25.098368
88946,F,2022-03-29 17:05:36.001753
88947,A,2022-03-29 17:05:50.832568
88948,E,2022-03-29 17:06:02.456797
88949,I,2022-03-29 17:06:07.695231
88950,J,2022-03-29 17:06:14.733826
88951,C,2022-03-29 17:06:21.812000
88952,E,2022-03-29 17:06:27.623111
88953,G,2022-03-29 17:06:52.861598
88954,F,2022-03-29 17:07:26.961082
88955,F,2022-03-29 17:07:44.332977
88956,G,2022-03-29 17:07:58.370776
88957,F,2022-03-29 17:08:04.805382
88958,H,2022-03-29 17:08:31.505253
88959,F,2022-03-29 17:09:04.476589
88960,A,2022-03-29 17:09:09.570061
88961,A,2022-03-29 17:09:11.443714
88962,G,2022-03-29 17:09:13.556747
88963,D,2022-03-29 17:09:25.948154
88964,G,2022-03-29 17:09:35.109356
88965,H,2022-03-29 17:09:44.620881
88966,G,2022-03-29 17:09:59.642095
88967,H,2022-03-29 17:10:01.117246
88968,B,2022-03-29 17:10:08.286592
88969,H,2022-03-29 17:10:29.134330
88970,B,2022-03-29 17:10:35.980355
88971,A,2022-03-29 17:11:32.173516
88972,A,2022-03-29 17:12:02.713457
88973,H,2022-03-29 17:12:09.269969
88974,A,2022-03-29 17:12:15.457508
88975,G,2022-03-29 17:13:14.955342
88976,J,2022-03-29 17:13:19.639441
88977,I,2022-03-29 17:13:26.144284
88978,B,2022-03-29 17:13:36.724274
88979,G,2022-03-29 17:13:59.526654
88980,C,2022-03-29 17:14:16.470073
88981,A,2022-03-29 17:14:52.354089
88982,C,2022-03-29 17:15:05.253885
88983,A,2022-03-29 17:15:22.879594
88984,B,2022-03-29 17:15:39.570540
88985,A,2022-03-29 17:15:49.858114
88986,J,2022-03-29 17:16:02.018321
88987,A,2022-03-29 17:16:41.323097
88988,B,2022-03-29 17:16:52.451845
88989,C,2022-03-29 17:16:54.445549
88990,I,2022-03-29 17:17:14.309662
88991,I,2022-03-29 17:17:35.263886
88992,C,2022-03-29 17:17:57.308370
88993,I,2022-03-29 17:18:26.580847
88994,E,2022-03-29 17:18:37.074139
88995,G,2022-03-29 17:19:03.963608
88996,G,2022-03-29 17:19:11.080482
88997,C,2022-03-29 17:19:27.457881
88998,I,2022-03-29 17:20:47.964028
88999,J,2022-03-29 17:20:48.884452
89000,G,2022-03-29 17:20:49.690729
89001,A,2022-03-29 17:21:16.015177
89002,F,2022-03-29 17:21:20.530361
89003,H,2022-03-29 17:21:40.984997
89004,I,2022-03-29 17:22:01.761764
89005,I,2022-03-29 17:22:02.184107
89006,B,2022-03-29 17:22:14.167128
89007,A,2022-03-29 17:22:20.992203
89008,E,2022-03-29 17:22:43.063865
89009,H,2022-03-29 17:22:54.451017
89010,G,2022-03-29 17:22:57.168146
89011,I,2022-03-29 17:23:22.276125
89012,F,2022-03-29 17:23:23.842586
89013,F,2022-03-29 17:23:24.406853
89014,F,2022-03-29 17:23:36.364155
89015,B,2022-03-29 17:23:41.244663
89016,C,2022-03-29 17:23:44.358989
89017,E,2022-03-29 17:23:53.479284
89018,C,2022-03-29 17:23:56.885215
89019,D,2022-03-29 17:24:17.714819
89020,H,2022-03-29 17:24:18.735661
89021,B,2022-03-29 17:24:21.721357
89022,J,2022-03-29 17:24:29.834919
89023,E,2022-03-29 17:24:37.692092
89024,H,2022-03-29 17:25:07.686169
89025,D,2022-03-29 17:25:17.195655
89026,C,2022-03-29 17:25:26.564807
89027,C,2022-03-29 17:25:36.395638
89028,C,2022-03-29 17:25:40.613351
89029,J,2022-03-29 17:26:03.277131
89030,F,2022-03-29 17:26:11.283779
89031,C,2022-03-29 17:26:29.797384
89032,B,2022-03-29 17:27:03.738111
89033,F,2022-03-29 17:27:06.632007
89034,B,2022-03-29 17:28:32.213641
89035,B,2022-03-29 17:28:45.267354
89036,D,2022-03-29 17:28:59.927922
89037,A,2022-03-29 17:29:09.931586
89038,I,2022-03-29 17:29:25.559122
89039,B,2022-03-29 17:29:51.630332
89040,C,2022-03-29 17:30:02.119343
89041,E,2022-03-29 17:30:17.703016
89042,H,2022-03-29 17:30:36.185915
89043,J,2022-03-29 17:31:38.829794
89044,B,2022-03-29 17:31:46.155898
89045,H,2022-03-29 17:32:24.924440
89046,J,2022-03-29 17:32:57.390344
89047,D,2022-03-29 17:32:58.649743
89048,I,2022-03-29 17:33:42.491496
89049,C,2022-03-29 17:34:15.498399
89050,J,2022-03-29 17:34:24.052161
89051,I,2022-03-29 17:34:29.044346
89052,A,2022-03-29 17:34:31.266689
89053,D,2022-03-29 17:34:34.757582
89054,J,2022-03-29 17:35:04.959984
89055,A,2022-03-29 17:35:10.418144
89056,F,2022-03-29 17:35:17.627604
89057,D,2022-03-29 17:35:56.321085
89058,E,2022-03-29 17:35:59.848687
89059,F,2022-03-29 17:36:20.070494
89060,H,2022-03-29 17:36:26.939153
89061,A,2022-03-29 17:36:37.353474
89062,G,2022-03-29 17:37:18.166402
89063,F,2022-03-29 17:37:38.635431
89064,H,2022-03-29 17:37:41.890839
89065,B,2022-03-29 17:37:47.845700
89066,G,2022-03-29 17:38:08.722210
89067,J,2022-03-29 17:38:18.407103
89068,C,2022-03-29 17:38:28.865200
