UQID,Category,DateTimeIncrement
51758,J,159717.13199999998
51767,J,88869.602
51773,J,57477.971
51782,J,173372.731
51789,J,168981.772
51790,J,5269.478999999999
51839,J,787356.1359999999
51840,J,16432.943000000003
51845,J,168177.146
51852,J,97733.114
51857,J,68686.448
51886,J,557230.903
51890,J,28500.049
51892,J,8253.576000000001
51907,J,270927.81200000003
51918,J,182488.009
51924,J,41515.687999999995
51964,J,601520.9670000001
51965,J,9371.792
51968,J,27732.474
51971,J,30276.260000000002
51981,J,127653.475
51994,J,259566.22
52010,J,239765.514
52017,J,83513.035
52021,J,81512.71699999999
52030,J,204832.247
52037,J,117265.089
52051,J,186907.321
52062,J,171034.292
52071,J,184007.463
52074,J,33988.852999999996
52091,J,130663.602
52093,J,17102.426
52140,J,680847.4400000001
52150,J,166423.743
52158,J,150018.965
52180,J,470124.668
52184,J,61211.754
52199,J,154523.881
52215,J,293873.29099999997
52219,J,144270.293
52226,J,103858.96800000001
52234,J,103981.265
52235,J,5846.73
52240,J,30497.021
52259,J,289162.89999999997
52262,J,19947.809
52266,J,72758.441
52269,J,35798.097
52275,J,134862.097
52276,J,3878.4770000000003
52288,J,189147.48
52300,J,203583.56800000003
52305,J,48657.969000000005
52309,J,59103.041
52312,J,47385.602
52391,J,1516660.594
52395,J,55308.826
52400,J,51561.854
52408,J,113831.642
52431,J,342143.69
52445,J,159016.77000000002
52450,J,46026.856
52461,J,280225.235
52469,J,134036.748
52500,J,463928.73500000004
52524,J,373533.92600000004
52526,J,50466.597
52543,J,250107.108
52544,J,8362.799
52578,J,596413.5199999999
52597,J,307179.773
52610,J,162718.59399999998
52640,J,498556.603
52664,J,403805.46900000004
52675,J,145095.34
52681,J,65121.67100000001
52689,J,87595.934
52706,J,190914.601
52712,J,123171.986
52724,J,104876.69
52747,J,388186.321
52753,J,85951.075
52754,J,14559.069
52770,J,413878.89
52785,J,259475.664
52799,J,251060.645
52811,J,344124.87399999995
52815,J,54745.579
52833,J,262159.38899999997
52862,J,558435.291
52864,J,37878.899
52869,J,126422.48999999999
52887,J,371828.757
52889,J,5612.504999999999
52908,J,271890.131
52917,J,111764.74
52927,J,109733.17
52929,J,46174.447
52942,J,224203.792
52944,J,25978.082000000002
52963,J,367878.419
52972,J,248631.765
52973,J,14216.553
52980,J,161170.803
53011,J,438961.882
53033,J,397170.471
53037,J,22819.752999999997
53046,J,146117.223
53056,J,217067.89800000002
53075,J,427137.403
53077,J,37306.843
53086,J,94818.95
53090,J,65165.549999999996
53097,J,155071.205
53107,J,82785.67099999999
53108,J,20514.726
53115,J,136998.74500000002
53120,J,104609.991
53136,J,356824.83400000003
53143,J,83442.6
53159,J,216366.639
53162,J,56223.598000000005
53171,J,157208.674
53186,J,241719.845
53188,J,103037.327
53200,J,107205.152
53201,J,8481.365
53202,J,53240.54
53205,J,40265.782
53214,J,112034.023
53222,J,227365.01200000002
53225,J,108864.66799999999
53234,J,214035.84
53251,J,246672.402
53253,J,65006.332
53255,J,32960.811
53257,J,51459.936
53280,J,344263.821
53285,J,22819.139
53290,J,61137.371
53295,J,98618.323
53296,J,8588.903
53311,J,317496.864
53315,J,50614.223000000005
53327,J,149730.119
53343,J,241595.62
53354,J,245499.61
53356,J,34567.811
53360,J,36116.469000000005
53382,J,334713.723
53390,J,179270.779
53402,J,297372.984
53403,J,38138.371
53407,J,78802.954
53411,J,61011.519
53412,J,4424.709
53417,J,35718.892
53421,J,63160.7
53422,J,38837.364
53427,J,75742.761
53435,J,116780.25200000001
53448,J,184121.61599999998
53450,J,33222.079
53451,J,9236.883
53460,J,136314.625
53469,J,139562.761
53494,J,470342.884
53496,J,11448.235999999999
53506,J,132703.50999999998
53521,J,116284.982
53528,J,89318.73
53553,J,427389.085
53554,J,2224.042
53555,J,10252.241
53616,J,1026083.5790000001
53623,J,147276.02
53636,J,272529.577
53641,J,136659.729
53665,J,458546.329
53670,J,73010.656
53675,J,86884.067
53698,J,435771.51900000003
53718,J,364259.376
53725,J,113343.829
53734,J,109150.619
53757,J,395577.221
53769,J,143205.854
53778,J,160126.894
53789,J,196582.682
53812,J,396943.417
53814,J,66719.048
53815,J,7019.971
53816,J,13638.951000000001
53829,J,274229.098
53861,J,442356.72699999996
53875,J,208430.072
53879,J,34750.413
53885,J,242338.953
53887,J,46401.878000000004
53895,J,120816.947
53900,J,80865.352
53938,J,682990.084
53944,J,153938.044
53955,J,238413.066
53973,J,239261.561
53984,J,158922.57499999998
53988,J,57151.327000000005
53989,J,21499.379
54003,J,199811.929
54042,J,766121.7050000001
54049,J,158693.781
54053,J,125035.736
54081,J,482043.208
54086,J,63395.708
54104,J,329394.89900000003
54107,J,57941.471
54123,J,286176.42100000003
54144,J,331635.113
54156,J,178384.145
54171,J,328302.049
54181,J,163468.94
54225,J,863381.5970000001
54234,J,84168.038
54253,J,309155.732
54258,J,73342.008
54262,J,80587.44900000001
54269,J,142982.353
54283,J,238693.617
54317,J,457192.823
54326,J,204677.686
54328,J,46689.362
54332,J,88671.255
54336,J,62898.705
54350,J,332042.81700000004
54363,J,141685.666
54366,J,44721.168
54379,J,207923.571
54380,J,1834.722
54387,J,40056.581
54394,J,146400.61800000002
54395,J,25450.417999999998
54399,J,118020.651
54419,J,421912.666
54435,J,253683.189
54457,J,405328.65099999995
54465,J,140267.775
54473,J,97733.162
54482,J,223539.493
54488,J,110563.208
54490,J,20404.643
54493,J,41420.443
54494,J,5453.931
54498,J,16205.152999999998
54525,J,535420.079
54551,J,446639.896
54560,J,121408.955
54561,J,96778.864
54566,J,90545.714
54575,J,104695.159
54579,J,81236.57900000001
54586,J,165448.003
54593,J,154298.95200000002
54607,J,230623.438
54617,J,126500.772
54619,J,35244.74
54622,J,88484.41200000001
54623,J,5155.255999999999
54624,J,3828.319
54625,J,1991.5339999999999
54629,J,28050.957000000002
54644,J,219377.83200000002
54662,J,270707.904
54667,J,79796.65699999999
54673,J,102260.999
54680,J,160500.577
54715,J,547496.895
54716,J,6213.0419999999995
54722,J,199977.12999999998
54731,J,159424.519
54743,J,206917.012
54745,J,18083.161
54751,J,229905.36800000002
54752,J,24848.965
54754,J,23243.482
54772,J,318282.565
54778,J,153554.043
54786,J,134638.67500000002
54789,J,10700.55
54790,J,61188.218
54819,J,474024.088
54823,J,132865.016
54844,J,464833.568
54851,J,136997.60499999998
54853,J,51063.884
54858,J,116520.454
54864,J,104767.63200000001
54874,J,207099.128
54884,J,182667.412
54889,J,96924.76000000001
54897,J,68067.377
54904,J,154668.552
54905,J,21276.716
54908,J,16011.62
54909,J,54748.317
54930,J,307380.966
54934,J,67828.187
54936,J,18807.774999999998
54949,J,256992.11100000003
54959,J,181172.355
54987,J,455547.294
54999,J,228492.019
55015,J,255741.849
55029,J,311147.37
55048,J,367023.059
55052,J,13751.196
55054,J,13220.08
55058,J,47390.473
55062,J,57945.429
55063,J,15582.107
55066,J,58056.088
55068,J,60283.856999999996
55070,J,7728.17
55086,J,225753.06699999998
55087,J,75852.06
55096,J,71870.62299999999
55127,J,393284.47599999997
55130,J,42606.801
55132,J,34564.066
55159,J,502681.57
55164,J,72419.749
55170,J,186334.29
55175,J,93149.79800000001
55177,J,18352.183
55180,J,25197.168
55195,J,333344.186
55196,J,17614.681999999997
55200,J,32643.295000000002
55203,J,48540.624
55237,J,674329.187
55241,J,82743.83
55244,J,20349.382999999998
55252,J,121704.141
55259,J,163546.789
55287,J,592056.7760000001
55334,J,605071.2640000001
55346,J,214096.917
55352,J,237439.698
55354,J,7854.124
55356,J,54312.367
55386,J,706650.301
55391,J,228221.787
55396,J,79175.803
55412,J,236780.835
55414,J,21177.642
55421,J,48363.453
55429,J,112914.156
55436,J,138608.645
55444,J,172546.542
55452,J,126464.063
55455,J,48134.093
55461,J,76734.737
55477,J,378930.629
55480,J,82030.417
55506,J,540513.019
55534,J,494650.196
55553,J,309878.071
55569,J,212296.878
55570,J,1527.856
55571,J,6327.82
55613,J,687072.652
55618,J,50043.941
55621,J,6348.081999999999
55633,J,187545.062
55668,J,737156.508
55675,J,115039.616
55679,J,47174.858
55698,J,322822.298
55702,J,49592.839
55710,J,219485.024
55712,J,22246.887000000002
55728,J,294740.884
55731,J,43155.627
55733,J,39439.079
55782,J,745216.598
55795,J,253578.577
55803,J,138410.769
55811,J,124188.42
55831,J,470057.235
55846,J,335350.121
55853,J,88745.63
55858,J,62304.483
55877,J,430525.27300000004
55895,J,204809.16400000002
55896,J,11456.769
55901,J,153042.77300000002
55902,J,63854.985
55906,J,106658.50399999999
55910,J,90158.609
55917,J,103209.66900000001
55927,J,82929.89300000001
55933,J,87006.041
55949,J,410102.451
55954,J,100388.959
55956,J,56900.97
55962,J,86980.901
55968,J,59565.598
55979,J,277084.07899999997
55982,J,44928.362
56010,J,485544.154
56025,J,301527.36
56052,J,400094.06
56060,J,91251.412
56064,J,35336.021
56068,J,71169.045
56075,J,173908.56199999998
56092,J,316582.871
56107,J,220886.434
56117,J,169587.91
56121,J,112327.086
56142,J,371506.01399999997
56147,J,37893.97
56150,J,40982.242999999995
56174,J,405147.402
56181,J,89756.815
56184,J,24658.44
56188,J,79948.274
56191,J,55626.217
56206,J,289794.94399999996
56209,J,80717.47499999999
56237,J,522533.91099999996
56250,J,289727.26
56254,J,81594.533
56259,J,51633.243
56265,J,114500.288
56285,J,506931.914
56287,J,23586.196
56293,J,160703.21899999998
56302,J,179274.43
56311,J,119557.041
56312,J,14744.186
56331,J,368319.809
56334,J,40910.053
56337,J,17678.633
56344,J,105393.132
56361,J,198206.671
56364,J,33690.217
56366,J,19455.25
56370,J,89708.987
56412,J,716119.115
56414,J,47840.020000000004
56416,J,60370.176999999996
56431,J,224104.11099999998
56439,J,130419.27699999999
56454,J,227346.29200000002
56465,J,136984.31600000002
56476,J,169567.18699999998
56480,J,37739.469
56494,J,201353.15600000002
56500,J,93530.253
56505,J,92637.251
56506,J,48431.44
56510,J,65733.81999999999
56525,J,299112.233
56547,J,383367.915
56551,J,62200.053
56558,J,104334.953
56561,J,85899.705
56587,J,594341.596
56588,J,2216.1490000000003
56594,J,30503.671000000002
56600,J,79612.302
56606,J,107917.724
56609,J,83907.888
56614,J,94591.985
56643,J,563648.415
56647,J,15539.488000000001
56691,J,651306.199
56693,J,54300.938
56731,J,632663.674
56732,J,25648.166
56749,J,226597.948
56753,J,99551.118
56759,J,128071.89600000001
56776,J,278555.57399999996
56788,J,176206.826
56808,J,374104.99399999995
56819,J,227842.244
56820,J,15933.788
56821,J,2022.278
56824,J,90142.047
56827,J,34238.596
56869,J,577947.868
56874,J,131410.063
56881,J,112965.444
56894,J,276980.415
56900,J,97350.466
56908,J,159335.388
56913,J,92812.367
56920,J,130576.77899999998
56926,J,155953.076
56931,J,111462.836
56934,J,21302.732
56935,J,31813.194
56961,J,334586.113
56969,J,71064.313
57000,J,647246.753
57023,J,380011.876
57025,J,20094.366
57029,J,33155.847
57034,J,126633.762
57035,J,46550.969000000005
57037,J,22221.304
57040,J,97573.043
57045,J,94050.624
57066,J,190947.64599999998
57073,J,55247.645
57141,J,1223182.388
57148,J,171792.795
57156,J,83316.04900000001
57165,J,241036.81
57174,J,151478.877
57183,J,108007.61799999999
57200,J,504951.842
57211,J,257856.37200000003
57221,J,143040.935
57238,J,183511.97400000002
57244,J,78526.832
57248,J,119288.70700000001
57280,J,476753.587
57283,J,48368.85
57284,J,7104.77
57299,J,198257.663
57326,J,387407.084
57329,J,43055.358
57334,J,105795.885
57335,J,32971.953
57346,J,220714.183
57368,J,363339.13899999997
57390,J,427092.107
57391,J,31165.036
57407,J,297775.51399999997
57411,J,62091.141
57420,J,160851.10199999998
57429,J,109826.46699999999
57438,J,122253.412
57442,J,60552.877
57494,J,797121.5869999999
57518,J,532529.542
57522,J,59496.048
57525,J,106201.382
57541,J,349197.553
57544,J,33797.518
57554,J,196841.705
57577,J,312560.07
57584,J,161328.21899999998
57596,J,147312.74
57625,J,389574.655
57627,J,40947.539
57632,J,114094.42199999999
57641,J,170956.737
57646,J,66810.11200000001
57650,J,126975.09599999999
57663,J,305824.31100000005
57669,J,42550.938
57677,J,116863.71699999999
57699,J,354261.22500000003
57708,J,124683.75399999999
57709,J,5977.191000000001
57731,J,409710.334
57735,J,64711.016
57745,J,115449.32
57759,J,363292.99
57760,J,24656.106
57764,J,46927.155
57765,J,5308.565
57768,J,25785.364
57770,J,68815.981
57787,J,251579.304
57794,J,152788.687
57804,J,133594.86000000002
57814,J,98433.12299999999
57829,J,284503.738
57841,J,151383.59600000002
57845,J,86255.74500000001
57849,J,50089.003
57850,J,25688.039
57856,J,102594.914
57859,J,87231.669
57860,J,10949.182999999999
57868,J,232768.356
57877,J,203782.49500000002
57887,J,223258.748
57892,J,152771.416
57893,J,37128.825999999994
57899,J,150543.063
57900,J,2016.867
57913,J,180895.776
57925,J,218147.349
57926,J,4794.983
57936,J,318384.622
57943,J,75062.06
57946,J,62071.739
57950,J,20805.287
57970,J,302700.804
57978,J,114366.05
57991,J,284907.346
57997,J,135953.314
57999,J,42585.535
58001,J,38421.096
58011,J,212006.272
58012,J,9129.58
58021,J,178619.753
58048,J,599517.8019999999
58056,J,99790.176
58060,J,82601.868
58079,J,326546.851
58082,J,5614.722000000001
58134,J,949879.1730000001
58135,J,11378.766000000001
58136,J,28427.097
58139,J,31266.988
58148,J,381339.563
58153,J,56477.217000000004
58159,J,100798.439
58168,J,167127.61299999998
58172,J,62188.868
58180,J,208888.611
58182,J,35764.387
58187,J,38575.393
58201,J,188094.66499999998
58212,J,148272.436
58216,J,71624.633
58224,J,299705.033
58255,J,588766.5329999999
58265,J,247206.245
58272,J,132854.05299999999
58275,J,64736.761
58285,J,199613.92
58301,J,274356.997
58302,J,28055.168999999998
58308,J,156762.46
58321,J,328569.68899999995
58323,J,27942.056
58328,J,56190.526
58346,J,171765.657
58354,J,177427.21
58361,J,70265.527
58380,J,502065.524
58382,J,50057.966
58390,J,225617.479
58426,J,649333.599
58431,J,72460.404
58435,J,55773.435
58439,J,55502.282
58442,J,33359.56800000001
58445,J,35139.296
58450,J,142668.171
58466,J,273512.362
58478,J,239814.59
58479,J,46737.206
58482,J,53096.114
58485,J,77813.324
58488,J,31106.89
58495,J,108226.756
58506,J,165816.161
58518,J,264300.773
58529,J,115439.766
58530,J,7113.461
58532,J,33601.066000000006
58533,J,40973.294
58569,J,460919.65699999995
58570,J,38754.179000000004
58573,J,27114.16
58577,J,62752.827000000005
58599,J,493433.585
58624,J,346548.201
58626,J,20712.344999999998
58628,J,20213.316
58664,J,866539.0109999999
58665,J,17343.678
58669,J,70256.86600000001
58694,J,394919.988
58701,J,84281.577
58707,J,155964.487
58725,J,323931.966
58737,J,186903.25999999998
58740,J,36150.646
58746,J,144720.518
58748,J,18802.557
58758,J,180205.97
58773,J,213810.595
58775,J,22553.218999999997
58785,J,139212.236
58791,J,103079.604
58799,J,119833.967
58802,J,91299.894
58861,J,1016689.439
58873,J,211136.115
58882,J,112933.72499999999
58885,J,89863.195
58903,J,341349.00800000003
58911,J,83044.099
58936,J,587791.465
58949,J,197670.867
58956,J,139299.452
58958,J,8262.492999999999
58962,J,132398.474
58971,J,313431.09500000003
58984,J,222584.30899999998
58992,J,196186.77500000002
58994,J,29602.917999999998
59002,J,194736.791
59011,J,76574.928
59025,J,294629.28900000005
59033,J,212222.724
59036,J,22583.662
59042,J,63488.889
59074,J,588755.5380000001
59075,J,43464.784
59076,J,2487.167
59077,J,1142.024
59082,J,88774.11499999999
59085,J,34078.706
59096,J,109459.005
59106,J,229839.944
59110,J,69923.85299999999
59116,J,66612.713
59117,J,2728.578
59125,J,85223.67300000001
59126,J,9934.017000000002
59140,J,221928.481
59159,J,478549.35599999997
59168,J,152416.91499999998
59198,J,482067.114
59202,J,106264.94900000001
59209,J,126455.204
59211,J,20661.373
59224,J,335363.75600000005
59242,J,311441.04
59265,J,300738.11799999996
59287,J,403552.447
59288,J,1923.9189999999999
59289,J,42502.672
59290,J,14961.057999999999
59318,J,454999.99100000004
59331,J,224842.006
59334,J,19165.225
59352,J,287448.643
59368,J,377653.45300000004
59376,J,143465.257
59381,J,43223.162000000004
59388,J,136135.636
59409,J,351093.24
59434,J,421312.663
59436,J,36699.178
59448,J,227179.17299999998
59457,J,75626.708
59461,J,104888.866
59482,J,337417.855
59491,J,125621.266
59500,J,122928.29299999999
59510,J,284395.13399999996
59519,J,172532.545
59529,J,217030.922
59557,J,532944.223
59569,J,219781.941
59587,J,344648.849
59599,J,221061.405
59610,J,246659.56600000002
59617,J,119126.28499999999
59631,J,129058.32
59634,J,48772.208
59656,J,323538.773
59668,J,180359.68399999998
59672,J,62952.068
59680,J,73417.918
59681,J,12218.189
59686,J,101335.972
59689,J,32979.913
59690,J,26364.983
59707,J,300485.316
59714,J,138141.837
59720,J,55804.733
59740,J,424066.56600000005
59753,J,291323.054
59754,J,12616.844000000001
59772,J,293658.707
59773,J,12329.274
59776,J,34083.798
59779,J,36628.438
59788,J,115227.289
59791,J,30673.535
59801,J,116794.224
59802,J,24991.022999999997
59803,J,4586.6179999999995
59826,J,410714.021
59829,J,135360.071
59848,J,428559.81100000005
59852,J,151986.85
59889,J,636151.757
59891,J,36013.486
59895,J,29127.206000000002
59920,J,341669.325
59927,J,88534.86
59935,J,83537.069
59939,J,96836.489
59948,J,175737.65
59989,J,713470.016
59998,J,238771.30800000002
60004,J,133188.095
60012,J,184231.27099999998
60016,J,150462.768
60035,J,421438.899
60036,J,47085.988
60040,J,93137.325
60042,J,6267.277
60077,J,610432.009
60088,J,95270.731
60093,J,60284.14
60095,J,14221.109
60101,J,58558.763
60114,J,155233.424
60116,J,41325.083
60121,J,108577.74100000001
60170,J,662565.664
60172,J,29184.478
60176,J,91660.556
60179,J,9344.581
60180,J,4415.388
60182,J,102662.102
60185,J,89101.285
60212,J,603421.415
60217,J,84713.72
60220,J,36251.967
60230,J,307913.066
60231,J,34434.218
60232,J,1026.0149999999999
60244,J,230467.37
60245,J,10467.434000000001
60246,J,3562.755
60252,J,94103.90800000001
60268,J,286785.262
60278,J,100315.155
60283,J,52097.238
60285,J,31589.669
60286,J,20565.974000000002
60290,J,65040.301999999996
60294,J,39657.371
60308,J,251717.885
60321,J,199801.869
60324,J,25073.961
60336,J,173847.94199999998
60364,J,488088.51900000003
60378,J,162646.32499999998
60379,J,10131.845
60423,J,813580.3130000001
60433,J,106985.553
60443,J,124812.335
60445,J,9656.369
60453,J,102081.86
60460,J,114173.011
60465,J,90240.21999999999
60476,J,290398.146
60478,J,11432.507
60479,J,5219.7480000000005
60483,J,61682.522
60492,J,196596.71800000002
60497,J,105582.252
60499,J,10841.946
60509,J,89925.31599999999
60516,J,159376.47999999998
60523,J,117862.45300000001
60528,J,86174.94600000001
60536,J,89262.82999999999
60543,J,138767.65800000002
60552,J,194256.63199999998
60557,J,75552.873
60563,J,41823.700000000004
60565,J,73944.537
60568,J,51090.835
60596,J,466464.30299999996
60603,J,80327.326
60613,J,100705.935
60617,J,23064.247000000003
60624,J,119505.098
60635,J,205760.794
60636,J,4122.699
60639,J,54125.225
60653,J,274266.131
60656,J,8897.550000000001
60660,J,70781.689
60674,J,176696.01
60718,J,764305.24
60731,J,114565.387
60732,J,10676.981
60743,J,104131.84599999999
60750,J,100167.738
60751,J,7987.888
60757,J,78100.16799999999
60758,J,5957.28
60778,J,426281.924
60789,J,158706.793
60793,J,45110.283
60799,J,129890.02199999998
60800,J,8539.908000000001
60808,J,48179.431000000004
60820,J,314500.487
60821,J,14539.217
60849,J,463245.107
60851,J,37278.914
60867,J,302973.883
60883,J,315925.744
60894,J,139416.37900000002
60896,J,55040.322
60910,J,321508.724
60913,J,120317.159
60916,J,78869.388
60934,J,278156.86
60961,J,314016.29000000004
60997,J,565086.044
61000,J,44856.512
61014,J,333990.483
61026,J,398491.243
61028,J,6075.9710000000005
61036,J,124331.591
61048,J,124359.902
61073,J,361647.456
61077,J,64381.109
61094,J,616970.508
61097,J,60197.166000000005
61102,J,55312.308000000005
61131,J,532267.7220000001
61143,J,332655.19999999995
61145,J,10494.395
61148,J,19363.673
61151,J,20727.66
61166,J,280572.84900000005
61173,J,72337.901
61174,J,5180.648999999999
61179,J,139372.062
61180,J,31823.945
61190,J,137469.375
61192,J,28659.343
61208,J,265300.656
61210,J,19188.17
61218,J,197637.82499999998
61226,J,104720.968
61231,J,40375.594
61232,J,17602.908
61234,J,22773.902
61236,J,17900.182999999997
61237,J,17023.980000000003
61247,J,189014.91999999998
61252,J,69965.613
61257,J,173017.671
61285,J,548209.778
61301,J,228214.67200000002
61305,J,26334.565000000002
61315,J,248254.524
61328,J,154111.56600000002
61331,J,51883.117
61337,J,157732.28
61351,J,221737.03900000002
61407,J,779097.086
61412,J,32749.236000000004
61415,J,88587.40699999999
61421,J,98689.393
61430,J,132584.304
61457,J,342578.298
61459,J,101003.172
61460,J,3914.767
61494,J,544576.105
61498,J,19360.402000000002
61522,J,419894.876
61539,J,189665.315
61566,J,622167.236
61579,J,220798.181
61582,J,28530.401
61600,J,288365.336
61603,J,44999.507
61618,J,466173.79799999995
61621,J,54706.123
61644,J,319601.953
61646,J,16955.245000000003
61659,J,99420.041
61661,J,21493.345999999998
61675,J,204435.308
61703,J,357971.843
61704,J,48159.314
61717,J,228300.82100000003
61723,J,104303.797
61726,J,50912.844
61741,J,254004.385
61743,J,12682.974
61750,J,144193.27300000002
61751,J,10881.438
61763,J,174970.902
61765,J,40355.58
61782,J,278042.162
61786,J,59771.873
61787,J,1062.673
61790,J,124435.05
61793,J,21896.916999999998
61822,J,548614.078
61837,J,354129.706
61844,J,98836.629
61848,J,53502.202
61882,J,609030.126
61890,J,149138.081
61894,J,54345.458999999995
61904,J,122083.782
61905,J,78.414
61906,J,25530.539
61911,J,107832.608
61917,J,142986.847
61918,J,1982.648
61929,J,95231.32400000001
61935,J,185967.592
61944,J,187516.10199999998
61951,J,109385.486
61952,J,4084.664
61954,J,49295.493
61975,J,341322.489
61977,J,20140.048
61984,J,89558.447
61987,J,55623.27
61989,J,40057.672
61995,J,64286.662000000004
62005,J,157251.623
62018,J,314455.11199999996
62035,J,261061.53
62038,J,21803.704
62044,J,144098.55200000003
62045,J,2324.8160000000003
62048,J,15395.846000000001
62050,J,34664.766
62058,J,108500.38
62068,J,152421.783
62070,J,27819.838
62075,J,158276.153
62086,J,229095.602
62087,J,53141.26
62122,J,556214.1749999999
62140,J,346346.532
62141,J,31618.757999999998
62155,J,250483.708
62159,J,94667.159
62166,J,147609.247
62167,J,8000.133
62176,J,205295.552
62179,J,12360.048
62197,J,189383.20500000002
62204,J,191906.104
62217,J,236124.413
62225,J,181130.89299999998
62226,J,12895.443
62227,J,14068.388
62248,J,158510.756
62260,J,216383.092
62275,J,374595.663
62291,J,280526.011
62298,J,108954.045
62306,J,100880.023
62308,J,11769.867
62313,J,118700.36899999999
62315,J,46542.449
62325,J,141260.89099999997
62326,J,6933.064
62342,J,242806.49
62364,J,267510.065
62371,J,132084.373
62414,J,869793.983
62426,J,236446.789
62427,J,51321.373999999996
62429,J,22880.334000000003
62435,J,52091.104999999996
62437,J,46381.954
62442,J,131109.654
62444,J,19297.840999999997
62457,J,213691.364
62470,J,184176.97699999998
62479,J,234662.37
62497,J,285113.124
62504,J,90052.907
62509,J,64940.496
62512,J,44961.971
62517,J,202700.615
62531,J,284046.991
62546,J,252109.414
62550,J,87522.728
62558,J,108083.349
62562,J,87041.026
62563,J,16376.065
62583,J,484566.053
62593,J,177538.943
62597,J,88092.138
62604,J,107889.56199999999
62607,J,25967.884000000002
62609,J,35222.36
62619,J,110475.463
62629,J,164398.89800000002
62631,J,42086.840000000004
62632,J,5162.212
62633,J,3107.867
62636,J,20064.554
62637,J,14083.261999999999
62644,J,99815.332
62656,J,189501.68300000002
62661,J,63100.187
62667,J,91392.187
62674,J,96742.538
62682,J,153827.22100000002
62698,J,343259.801
62702,J,43904.598
62733,J,520095.70900000003
62737,J,70626.682
62748,J,216550.472
62756,J,155249.055
62764,J,187893.733
62767,J,75069.799
62798,J,670689.957
62804,J,127127.633
62814,J,259858.44200000004
62830,J,279496.873
62839,J,167535.623
62845,J,84354.89099999999
62846,J,498.222
62862,J,284108.586
62869,J,110529.958
62871,J,6161.04
62897,J,431547.64499999996
62900,J,54142.077
62911,J,317165.424
62920,J,176704.802
62979,J,1257809.6190000002
63002,J,314773.365
63022,J,348391.137
63023,J,13209.182
63049,J,444160.34500000003
63060,J,168762.761
63067,J,128612.541
63068,J,28217.801000000003
63070,J,25075.224
63080,J,110150.22899999999
63082,J,24641.141
63083,J,3739.9170000000004
63094,J,324735.585
63099,J,70743.79000000001
63111,J,164549.636
63123,J,95782.452
63171,J,835926.347
63174,J,31879.739
63180,J,111179.806
63185,J,39822.916
63196,J,148732.71500000003
63209,J,217176.53000000003
63222,J,275503.968
63225,J,127948.24699999999
63244,J,403148.71
63264,J,347440.106
63265,J,19189.392
63270,J,102811.088
63278,J,132276.084
63279,J,12783.652
63291,J,237749.06
63330,J,456241.68700000003
63346,J,456387.00899999996
63364,J,350481.674
63368,J,52151.258
63388,J,431414.27599999995
63407,J,460053.729
63414,J,108003.977
63417,J,33867.958
63418,J,18981.798000000003
63423,J,76097.104
63432,J,168840.206
63443,J,152414.21099999998
63462,J,252243.879
63473,J,134574.496
63475,J,6317.741
63482,J,158342.91
63483,J,8151.5380000000005
63498,J,334294.624
63523,J,468900.77400000003
63548,J,344062.55
63599,J,1003062.8380000001
63601,J,31835.997
63605,J,50034.604
63607,J,6341.581999999999
63614,J,90514.686
63617,J,43618.982
63618,J,10894.703
63621,J,69616.272
63626,J,101543.27600000001
63632,J,190537.24
63645,J,267315.846
63650,J,42822.988000000005
63652,J,85836.854
63657,J,107223.32400000001
63659,J,22068.101
63668,J,182711.34100000001
63675,J,164670.77699999997
63676,J,23162.813
63677,J,63880.752
63678,J,24249.32
63679,J,10155.131000000001
63697,J,427616.822
63700,J,17618.284
63706,J,208250.942
63721,J,300472.85699999996
63724,J,27631.395
63736,J,219186.791
63748,J,236733.623
63751,J,40391.593
63780,J,369518.151
63787,J,146139.948
63797,J,163871.912
63804,J,98927.788
63806,J,43403.849
63823,J,193273.402
63825,J,43420.597
63830,J,43213.977
63860,J,360312.496
63861,J,20717.371
63875,J,337431.396
63878,J,50504.33
63891,J,160948.961
63892,J,12505.549
63913,J,449349.23
63914,J,10858.322
63929,J,249382.704
63939,J,234257.495
63946,J,322680.431
63952,J,108031.00600000001
63962,J,451357.21499999997
63996,J,697272.388
63999,J,33263.621999999996
64015,J,236196.225
64034,J,316173.844
64052,J,266657.18700000003
64056,J,57430.316
64074,J,394495.877
64099,J,394901.00899999996
64100,J,8964.713
64106,J,71442.811
64108,J,32961.170000000006
64132,J,276313.422
64148,J,228720.34600000002
64158,J,218525.38
64160,J,47765.938
64162,J,10966.735
64178,J,301407.011
64199,J,225814.53
64216,J,276971.08400000003
64218,J,66416.14
64219,J,19841.535
64232,J,294439.389
64242,J,154917.198
64244,J,29684.057
64270,J,341126.027
64271,J,1529.019
64292,J,282046.104
64297,J,98299.718
64335,J,699047.055
64337,J,53094.695
64346,J,95002.73199999999
64365,J,273406.15
64369,J,65699.644
64372,J,7933.208
64373,J,68829.761
64375,J,26373.47
64383,J,127402.965
64393,J,166987.935
64401,J,141306.187
64402,J,9274.991
64404,J,10793.939999999999
64408,J,79477.80799999999
64444,J,682887.2740000001
64470,J,396119.738
64475,J,93788.629
64476,J,559.145
64477,J,6317.808
64478,J,20147.791
64492,J,199127.105
64501,J,152319.288
64513,J,111188.68999999999
64516,J,36756.814
64526,J,176792.744
64531,J,263628.83
64535,J,58089.084
64541,J,113614.208
64552,J,125508.70999999999
64606,J,927517.412
64607,J,5562.445000000001
64614,J,145722.833
